order_id,customer_id,order_date_fk,revenue
236242,K1668156191.0,20170305,22.14
107816,K3178282246.0,20170305,22.00
263390,K3277604706.0,20170305,21.90
107861,K3663893487.0,20170305,20.90
209594,K242234702.0,20170305,19.79
107812,K4170416797.0,20170305,18.99
236245,K1517999756.0,20170305,17.98
263389,K2103522906.0,20170305,17.49
236261,K2235917360.0,20170305,16.99
107838,K2620930410.0,20170305,16.99
236257,K3403298550.0,20170305,16.00
107801,K2611334978.0,20170305,15.90
107829,K660574805.0,20170305,14.99
107831,K2371795396.0,20170305,14.90
107785,K859511570.0,20170305,14.00
236236,K4226410144.0,20170305,12.00
107808,K1157030859.0,20170305,12.00
269184,K2772190750.0,20170305,11.80
107845,K3150552879.0,20170305,10.00
107836,K2890463403.0,20170305,10.00
269200,K1370953493.0,20170305,9.80
107800,K4130782151.0,20170305,4.00
269203,K3430754379.0,20170305,4.00
278821,K1970313189.0,20170306,2046.60
276082,K1647036335.0,20170306,1214.05
278822,K1970313189.0,20170306,516.52
281843,K2569144839.0,20170306,355.13
199660,K1405453434.0,20170306,286.61
107888,K1221481933.0,20170306,267.62
199645,K2780351662.0,20170306,237.90
199735,K3627338844.0,20170306,204.00
199617,K3205813812.0,20170306,203.44
107987,K2516805003.0,20170306,183.67
199763,K2015787898.0,20170306,169.90
199654,K3727996324.0,20170306,168.58
263414,K1675569185.0,20170306,162.20
199679,K115183501.0,20170306,158.90
281832,K277365189.0,20170306,151.49
281835,K2373750470.0,20170306,147.84
108127,K3135165698.0,20170306,143.16
281842,K3951552506.0,20170306,136.81
199707,K4207117753.0,20170306,136.77
263532,K3277149031.0,20170306,133.00
199571,K4085527767.0,20170306,131.40
263440,K1032743194.0,20170306,127.50
107942,K653995737.0,20170306,127.41
199728,K145472644.0,20170306,127.08
199577,K3892857428.0,20170306,125.40
199683,K3988837532.0,20170306,125.37
199689,K3855358090.0,20170306,124.56
312140,K861700979.0,20170306,122.18
312127,K622878606.0,20170306,121.05
107984,K2265029787.0,20170306,119.44
107968,K1562879189.0,20170306,119.00
107905,K3899642277.0,20170306,118.61
199722,K2747508159.0,20170306,116.80
199648,K1526132995.0,20170306,116.11
199676,K1435929365.0,20170306,113.04
312146,K1993445009.0,20170306,112.35
108046,K164746857.0,20170306,110.50
108089,K3510613688.0,20170306,107.49
107927,K1047876970.0,20170306,107.42
263411,K557322530.0,20170306,105.90
107954,K3892248590.0,20170306,102.60
107969,K1884880319.0,20170306,102.00
199704,K1220331983.0,20170306,102.00
107974,K1137315259.0,20170306,102.00
199626,K3727350221.0,20170306,99.32
263443,K1639298887.0,20170306,99.19
263425,K2413910181.0,20170306,99.06
281848,K1341972034.0,20170306,98.43
281837,K1724568185.0,20170306,96.55
199579,K2973233800.0,20170306,96.10
263426,K3410356820.0,20170306,95.09
108192,K2013780264.0,20170306,94.99
107936,K1119582245.0,20170306,93.70
263544,K4177185178.0,20170306,92.19
199750,K3422999344.0,20170306,90.98
263436,K3654214250.0,20170306,90.74
108053,K762519909.0,20170306,90.29
108011,K1155506407.0,20170306,90.25
263483,K2102450116.0,20170306,89.86
263552,K3302433972.0,20170306,87.71
107960,K1893922905.0,20170306,85.35
107920,K1990904910.0,20170306,83.92
199634,K2386950968.0,20170306,83.90
199720,K2290110750.0,20170306,83.04
108193,K1916404953.0,20170306,82.60
108100,K4143368891.0,20170306,82.60
107895,K1908546556.0,20170306,81.76
108156,K1905071707.0,20170306,78.60
263448,K429634523.0,20170306,78.36
263442,K4161579640.0,20170306,76.50
199705,K718284840.0,20170306,76.50
281833,K1062388078.0,20170306,74.81
199605,K1312725902.0,20170306,73.90
107934,K1096895687.0,20170306,73.90
108117,K2182770882.0,20170306,72.74
108047,K494786933.0,20170306,72.39
263461,K2787020770.0,20170306,72.20
199643,K2015787898.0,20170306,70.68
199752,K400925102.0,20170306,69.80
108007,K2608550264.0,20170306,69.75
199670,K2045189356.0,20170306,69.57
199668,K3253690638.0,20170306,69.57
263434,K1570609916.0,20170306,69.57
199736,K2336070272.0,20170306,67.64
263486,K2181484149.0,20170306,67.58
263399,K270936114.0,20170306,67.50
263412,K379248754.0,20170306,67.49
108184,K1549734943.0,20170306,67.07
108106,K2139464791.0,20170306,66.12
199588,K3538809133.0,20170306,65.96
107910,K2425197674.0,20170306,65.76
263554,K3367773352.0,20170306,65.70
281866,K1851969139.0,20170306,65.39
107970,K2591171158.0,20170306,63.75
263459,K2928240670.0,20170306,63.67
263516,K3522459409.0,20170306,63.67
263454,K3055448522.0,20170306,62.90
108155,K3467737012.0,20170306,62.85
199672,K3606923016.0,20170306,62.48
199624,K329123896.0,20170306,62.23
108140,K3769834570.0,20170306,61.54
126579,K3260953660.0,20170306,60.30
263497,K2962902141.0,20170306,60.30
199629,K4265134537.0,20170306,59.85
108059,K2650808920.0,20170306,59.76
263539,K1050384722.0,20170306,59.58
108004,K195297397.0,20170306,59.58
199592,K3301396133.0,20170306,59.54
107941,K1262876277.0,20170306,59.50
108147,K841847127.0,20170306,59.50
199636,K790605991.0,20170306,59.50
108003,K2845679561.0,20170306,59.50
263438,K4097795453.0,20170306,59.48
263430,K3428749818.0,20170306,59.43
263460,K4255933538.0,20170306,59.42
107973,K87871680.0,20170306,59.42
108113,K1932996769.0,20170306,59.22
108082,K4264255058.0,20170306,58.99
108087,K1277853244.0,20170306,58.71
263548,K3266623580.0,20170306,58.20
181577,K2007498333.0,20170306,56.90
107925,K2720726951.0,20170306,56.90
107932,K390418179.0,20170306,56.90
199646,K1355235582.0,20170306,56.82
199662,K1036265618.0,20170306,56.54
108033,K1815034369.0,20170306,56.23
263409,K1891422408.0,20170306,55.90
107949,K3647785468.0,20170306,55.68
263421,K2844242164.0,20170306,55.50
107894,K3091042343.0,20170306,54.90
199657,K786736297.0,20170306,54.00
107975,K351889391.0,20170306,53.98
108107,K2754230462.0,20170306,53.40
108074,K2177681775.0,20170306,53.32
263456,K215184254.0,20170306,52.27
108108,K524912062.0,20170306,52.08
108065,K3249135108.0,20170306,52.07
108111,K1703694725.0,20170306,51.68
199600,K1379209789.0,20170306,51.38
263489,K1263901040.0,20170306,51.30
199652,K3787177616.0,20170306,51.25
263512,K1874086016.0,20170306,51.00
107980,K2440821602.0,20170306,51.00
108072,K2425168340.0,20170306,51.00
108041,K1207968133.0,20170306,51.00
263441,K2419587356.0,20170306,51.00
107940,K2826289377.0,20170306,51.00
107991,K166987059.0,20170306,51.00
107978,K1268918024.0,20170306,51.00
107981,K2453909994.0,20170306,50.92
263453,K886544620.0,20170306,50.90
107977,K1658403343.0,20170306,50.90
199572,K2417104962.0,20170306,50.89
108013,K2798338393.0,20170306,50.84
199687,K3106867054.0,20170306,50.15
199610,K1495953873.0,20170306,49.80
107885,K2829994038.0,20170306,49.60
263510,K3073478273.0,20170306,49.54
108180,K2659623008.0,20170306,49.40
312325,K0312325.0,20170306,49.23
312323,K0312323.0,20170306,49.23
312324,K0312324.0,20170306,49.23
312322,K0312322.0,20170306,49.23
236266,K3425618579.0,20170306,48.95
263501,K3767910998.0,20170306,48.58
263492,K2821469945.0,20170306,48.47
108040,K3548306688.0,20170306,48.19
108081,K1024607926.0,20170306,47.58
107922,K1413997394.0,20170306,47.12
108160,K3358301828.0,20170306,46.69
107893,K3163761739.0,20170306,46.40
107906,K3229867800.0,20170306,46.40
107982,K1334191671.0,20170306,45.90
263541,K1700395794.0,20170306,45.89
108042,K3697154293.0,20170306,45.69
263451,K2127499019.0,20170306,45.27
199696,K906402872.0,20170306,44.70
108122,K339664151.0,20170306,44.54
107959,K3452035290.0,20170306,44.25
263404,K1293648284.0,20170306,44.25
263405,K2819152202.0,20170306,44.00
263506,K494127028.0,20170306,43.77
108016,K591696433.0,20170306,43.75
199727,K3877279188.0,20170306,43.32
107887,K3146711289.0,20170306,43.15
263472,K2931320854.0,20170306,42.75
107993,K297514071.0,20170306,42.50
263482,K4088631420.0,20170306,42.50
107944,K338966080.0,20170306,42.50
108009,K915537803.0,20170306,42.50
263445,K1320831344.0,20170306,42.50
263491,K759699743.0,20170306,42.42
108139,K2815059665.0,20170306,42.42
108138,K2371546535.0,20170306,42.42
199607,K3279192184.0,20170306,42.30
108077,K2791854922.0,20170306,40.80
108198,K3165526802.0,20170306,40.80
199693,K3104709474.0,20170306,40.70
199665,K2720143591.0,20170306,40.64
108055,K3313970771.0,20170306,40.01
108187,K1713367554.0,20170306,39.80
199724,K2076228163.0,20170306,39.72
312318,K0312318.0,20170306,39.38
312315,K0312315.0,20170306,39.38
312317,K0312317.0,20170306,39.38
312320,K0312320.0,20170306,39.38
312321,K0312321.0,20170306,39.38
312316,K0312316.0,20170306,39.38
312319,K0312319.0,20170306,39.38
108000,K2454252469.0,20170306,39.30
263509,K1596362009.0,20170306,39.01
199682,K1922923505.0,20170306,38.25
263523,K2088599102.0,20170306,38.25
199653,K2420087481.0,20170306,38.25
263444,K3967627365.0,20170306,38.25
107992,K3364882837.0,20170306,38.25
199706,K908667862.0,20170306,38.25
108076,K196415459.0,20170306,38.25
108052,K1479984377.0,20170306,38.25
108105,K2607914200.0,20170306,38.10
107999,K3659095307.0,20170306,38.06
108170,K1363518011.0,20170306,37.99
236262,K3382785093.0,20170306,37.99
263468,K3488530398.0,20170306,37.31
108022,K2243063125.0,20170306,36.84
199757,K2047904256.0,20170306,36.81
199658,K3631883787.0,20170306,36.41
108014,K1151712178.0,20170306,36.00
108195,K1112384355.0,20170306,35.98
107994,K3660506766.0,20170306,35.81
269194,K3868031479.0,20170306,35.70
108094,K4133680607.0,20170306,35.42
236263,K1572923572.0,20170306,34.90
263446,K4012180785.0,20170306,34.75
281847,K1310260969.0,20170306,34.59
199714,K1905920813.0,20170306,34.20
108179,K1939348580.0,20170306,34.16
263511,K1539825297.0,20170306,34.16
107979,K984933575.0,20170306,34.00
199764,K2648515671.0,20170306,33.98
199637,K1146977614.0,20170306,33.87
263478,K3604801640.0,20170306,33.81
263524,K2830135232.0,20170306,33.79
108050,K747658427.0,20170306,33.75
108194,K687355013.0,20170306,32.79
209603,K856544371.0,20170306,32.39
108021,K973206222.0,20170306,32.17
236270,K3735098174.0,20170306,31.94
108136,K2234503143.0,20170306,31.36
107882,K2177681775.0,20170306,31.35
108203,K1941834748.0,20170306,30.09
209600,K661174982.0,20170306,29.98
126575,K3632417345.0,20170306,29.90
199762,K1050577860.0,20170306,29.80
263513,K3289408416.0,20170306,28.90
263517,K1719637182.0,20170306,28.86
108173,K2383895570.0,20170306,28.68
108101,K696491638.0,20170306,28.16
108148,K570757436.0,20170306,27.94
108190,K930372444.0,20170306,27.80
108045,K2525434282.0,20170306,27.02
263462,K1582559306.0,20170306,27.01
108167,K1189534215.0,20170306,26.95
108150,K1954730165.0,20170306,26.80
263449,K4207150757.0,20170306,26.67
199701,K2567964009.0,20170306,26.65
108069,K807208789.0,20170306,26.20
108027,K3803007212.0,20170306,26.15
108002,K640723852.0,20170306,26.00
107972,K1360972629.0,20170306,26.00
269197,K700838378.0,20170306,25.80
108098,K3080305153.0,20170306,25.65
107967,K4160113916.0,20170306,25.50
108093,K3406086831.0,20170306,25.50
107990,K1733994351.0,20170306,25.50
108010,K470967371.0,20170306,25.50
108006,K1152111284.0,20170306,25.50
108073,K2856140180.0,20170306,25.50
263447,K4175980924.0,20170306,25.50
263546,K3266623580.0,20170306,22.89
108166,K583901753.0,20170306,22.89
263536,K1160774485.0,20170306,22.86
108188,K3620815382.0,20170306,21.89
108202,K2118247525.0,20170306,19.90
108205,K3982755681.0,20170306,19.90
108178,K3412737755.0,20170306,19.79
269201,K290137942.0,20170306,18.00
108182,K1088056552.0,20170306,14.99
108181,K589014122.0,20170306,14.99
108186,K3098712465.0,20170306,14.99
108189,K859591161.0,20170306,14.99
126577,K4270970953.0,20170306,11.80
126578,K1558964463.0,20170306,11.80
126576,K382190232.0,20170306,11.80
108171,K3575435353.0,20170306,10.00
269193,K2118097618.0,20170306,9.80
269206,K3753427173.0,20170306,3.90
108283,K2421429863.0,20170307,2717.94
276104,K3894638377.0,20170307,2717.94
276139,K2421429863.0,20170307,1033.04
276175,K3894638377.0,20170307,838.40
263555,K501743834.0,20170307,166.53
263577,K4068095956.0,20170307,154.60
199772,K3156487988.0,20170307,124.05
312095,K4040646121.0,20170307,122.36
312097,K109670228.0,20170307,122.36
281856,K931950793.0,20170307,118.17
263570,K2314594856.0,20170307,114.32
312096,K2876151493.0,20170307,112.52
312098,K4092804294.0,20170307,112.52
108239,K830847229.0,20170307,110.50
199783,K273526258.0,20170307,107.90
108339,K355751509.0,20170307,106.26
199807,K1257954367.0,20170307,102.37
199790,K695179154.0,20170307,102.00
199776,K3195465479.0,20170307,100.74
108208,K2320424850.0,20170307,99.32
108254,K1651486653.0,20170307,99.19
108247,K2721945826.0,20170307,99.19
263568,K2552198384.0,20170307,96.90
263573,K2802924785.0,20170307,94.27
281851,K1733590524.0,20170307,85.67
263583,K1745509071.0,20170307,85.50
108252,K1182830091.0,20170307,82.60
263589,K1523539441.0,20170307,78.32
199827,K3460895521.0,20170307,73.19
263580,K3745321090.0,20170307,71.37
199820,K2663184513.0,20170307,70.84
108251,K2019649468.0,20170307,69.56
199766,K2244558239.0,20170307,68.80
263566,K1838450474.0,20170307,68.40
199791,K1995340721.0,20170307,67.76
108212,K2933670247.0,20170307,63.67
263581,K2769793176.0,20170307,63.67
199785,K63621854.0,20170307,63.66
108270,K4161170215.0,20170307,61.20
108249,K3585575863.0,20170307,61.10
263594,K2960147980.0,20170307,60.00
263562,K1911584433.0,20170307,59.50
263588,K2797751543.0,20170307,59.42
108266,K1451706931.0,20170307,58.99
108241,K1429804118.0,20170307,58.75
199770,K3041687379.0,20170307,56.90
108206,K482445256.0,20170307,56.82
263564,K2310413301.0,20170307,55.90
108255,K644481419.0,20170307,55.48
199831,K3024090981.0,20170307,54.90
108220,K1791863371.0,20170307,53.16
199830,K4041165731.0,20170307,51.30
108240,K2140346788.0,20170307,51.00
263571,K930323303.0,20170307,51.00
108242,K2635964584.0,20170307,51.00
108248,K3344097744.0,20170307,51.00
108265,K2144938873.0,20170307,51.00
108233,K1024925785.0,20170307,51.00
199826,K1449562807.0,20170307,50.97
236291,K1169992851.0,20170307,48.99
236282,K2131183063.0,20170307,46.78
263569,K188026590.0,20170307,46.40
263576,K2863608114.0,20170307,44.19
263575,K2114290746.0,20170307,43.47
263572,K1405257492.0,20170307,42.66
236284,K1687539754.0,20170307,42.47
108234,K2818114175.0,20170307,40.71
108322,K594097976.0,20170307,40.25
108350,K424139434.0,20170307,40.09
108273,K3660886445.0,20170307,39.69
108253,K1087471479.0,20170307,38.25
263560,K4002020131.0,20170307,38.25
199789,K801115003.0,20170307,38.25
263561,K580577236.0,20170307,38.25
108211,K2375381106.0,20170307,38.18
108213,K299450634.0,20170307,37.83
147316,K2578184987.0,20170307,37.78
108229,K1032993458.0,20170307,37.68
108357,K763344778.0,20170307,37.40
108227,K3007027180.0,20170307,37.30
108353,K3210065428.0,20170307,35.40
108272,K3031148438.0,20170307,35.19
108318,K2177681775.0,20170307,34.83
108294,K1650470733.0,20170307,34.79
199815,K3882392802.0,20170307,34.13
108264,K510274061.0,20170307,33.90
108232,K1288617904.0,20170307,33.90
126583,K137598759.0,20170307,33.50
236272,K3624632001.0,20170307,32.89
108299,K1040056509.0,20170307,32.79
108310,K2310441940.0,20170307,32.02
108280,K2432391669.0,20170307,31.99
108275,K1674586530.0,20170307,31.91
199841,K3785709356.0,20170307,31.90
199802,K2746892563.0,20170307,30.74
312329,K0312329.0,20170307,30.22
108303,K3840265935.0,20170307,29.90
108325,K1231692923.0,20170307,28.00
108300,K3860675367.0,20170307,27.90
312328,K0312328.0,20170307,26.44
312327,K0312327.0,20170307,26.44
312326,K0312326.0,20170307,26.44
209609,K3758849966.0,20170307,26.04
108287,K1763753767.0,20170307,25.94
236280,K1641391485.0,20170307,25.93
199799,K3451749178.0,20170307,25.76
199798,K2038937237.0,20170307,25.50
108238,K1026165853.0,20170307,25.50
236278,K2691828741.0,20170307,23.84
209615,K407319678.0,20170307,23.79
108346,K2488359798.0,20170307,22.40
108268,K4109215712.0,20170307,21.90
263591,K2988510857.0,20170307,20.99
199838,K1683836611.0,20170307,20.90
236275,K1373222462.0,20170307,20.45
126581,K981182633.0,20170307,20.00
236289,K1057159632.0,20170307,19.90
108317,K3392607831.0,20170307,19.79
108309,K3580659619.0,20170307,19.79
108335,K2872657821.0,20170307,18.99
126582,K3211976940.0,20170307,17.90
108290,K37952278.0,20170307,17.50
263593,K2660614656.0,20170307,16.99
108333,K776361685.0,20170307,16.00
108243,K1246522396.0,20170307,15.73
108298,K1076539351.0,20170307,15.33
108307,K2765052212.0,20170307,15.12
108315,K3609618912.0,20170307,14.99
108267,K2575753521.0,20170307,14.99
236290,K1969845859.0,20170307,14.00
108305,K3621128889.0,20170307,14.00
108331,K633192922.0,20170307,12.90
108304,K1274768964.0,20170307,11.80
108284,K674287367.0,20170307,10.45
108337,K4246087505.0,20170307,10.00
269202,K1661945313.0,20170307,6.00
269238,K1127603826.0,20170307,4.90
269204,K3601078971.0,20170307,4.00
269216,K3501022933.0,20170307,4.00
269212,K1214102400.0,20170307,3.90
280954,K3240393151.0,20170308,190.62
263600,K4005650591.0,20170308,174.09
263614,K3971674737.0,20170308,170.00
263624,K3504837757.0,20170308,155.90
199882,K721865151.0,20170308,151.96
108459,K1167843829.0,20170308,148.57
199854,K1443436278.0,20170308,137.60
199876,K52359710.0,20170308,136.22
108380,K2994265357.0,20170308,136.00
199852,K1464093318.0,20170308,127.20
263640,K4265109111.0,20170308,120.22
108359,K594482066.0,20170308,114.32
312099,K1956363265.0,20170308,112.73
263599,K3328079520.0,20170308,102.00
199856,K78441562.0,20170308,102.00
263647,K4258558623.0,20170308,96.99
108388,K3077148825.0,20170308,95.16
281869,K2129649145.0,20170308,94.37
281857,K1243759913.0,20170308,94.00
108418,K2692225581.0,20170308,88.60
263613,K433866015.0,20170308,85.00
281860,K2483668660.0,20170308,82.51
199861,K3205326952.0,20170308,82.06
199873,K3631016283.0,20170308,78.20
236303,K4152585748.0,20170308,77.79
263623,K3106160412.0,20170308,76.50
263603,K3073631298.0,20170308,72.80
281861,K2120560936.0,20170308,72.70
199884,K235783455.0,20170308,69.60
199846,K4022996489.0,20170308,69.57
108364,K387896116.0,20170308,69.57
108509,K4161088694.0,20170308,68.57
263615,K2651040322.0,20170308,67.90
108428,K3011278110.0,20170308,65.87
312336,K0312336.0,20170308,65.36
108471,K2591171158.0,20170308,63.75
108400,K3659040722.0,20170308,63.67
108508,K3249361928.0,20170308,60.70
108404,K2957315324.0,20170308,60.30
199860,K2892324901.0,20170308,59.50
108391,K2159436915.0,20170308,59.50
263598,K3300984225.0,20170308,59.50
108410,K1279605709.0,20170308,59.42
236314,K4131033974.0,20170308,58.99
199891,K289352937.0,20170308,57.89
263637,K1515133681.0,20170308,57.21
263610,K3713637947.0,20170308,56.96
108473,K1033996236.0,20170308,56.30
263621,K711719375.0,20170308,55.87
108401,K1807650287.0,20170308,55.80
199902,K4291564253.0,20170308,55.80
199848,K3985639154.0,20170308,55.15
108490,K550084832.0,20170308,54.69
108465,K3997517316.0,20170308,53.90
263634,K384359328.0,20170308,52.80
312335,K0312335.0,20170308,52.29
312330,K0312330.0,20170308,52.29
312332,K0312332.0,20170308,52.29
312333,K0312333.0,20170308,52.29
312334,K0312334.0,20170308,52.29
312331,K0312331.0,20170308,52.29
199867,K586541954.0,20170308,51.78
199900,K3919633385.0,20170308,51.69
108411,K595668656.0,20170308,51.25
108403,K2395103460.0,20170308,51.25
108379,K3630171690.0,20170308,51.00
199858,K2987401340.0,20170308,51.00
108394,K1345649730.0,20170308,51.00
108393,K2540365578.0,20170308,51.00
263607,K434576631.0,20170308,51.00
108387,K1292372049.0,20170308,51.00
263597,K3012256645.0,20170308,51.00
108396,K2524730932.0,20170308,51.00
108399,K1371398908.0,20170308,51.00
108407,K189659032.0,20170308,51.00
263602,K555385005.0,20170308,50.90
108368,K1404755732.0,20170308,50.46
236317,K1627320940.0,20170308,49.88
263616,K565269388.0,20170308,49.80
199850,K3875861437.0,20170308,48.32
108378,K3205699762.0,20170308,48.30
108435,K1893696408.0,20170308,47.90
108408,K1432878362.0,20170308,47.65
108416,K3423754331.0,20170308,47.60
199904,K1002347114.0,20170308,47.06
108513,K419840071.0,20170308,46.97
199870,K3760680030.0,20170308,45.42
199888,K3652901424.0,20170308,44.92
108415,K1211684847.0,20170308,44.25
108386,K2752355920.0,20170308,44.25
263605,K518603628.0,20170308,42.78
108366,K62711675.0,20170308,42.75
199849,K503582425.0,20170308,42.50
199859,K1315754284.0,20170308,42.44
108402,K1678893951.0,20170308,42.42
108397,K1409810591.0,20170308,42.42
108382,K3714262163.0,20170308,40.68
108457,K1882923046.0,20170308,39.69
126585,K1205133889.0,20170308,39.60
108445,K4133163595.0,20170308,38.90
263633,K79494881.0,20170308,38.25
108398,K911039363.0,20170308,38.25
263609,K3194118123.0,20170308,38.25
108392,K2703730890.0,20170308,38.25
108431,K3325145284.0,20170308,37.99
108491,K295317020.0,20170308,37.90
236301,K2083556786.0,20170308,37.80
236300,K481512803.0,20170308,36.90
108360,K2852465272.0,20170308,35.57
108511,K3050812675.0,20170308,34.89
108414,K117051220.0,20170308,34.16
108488,K3207975631.0,20170308,34.09
108505,K3367323390.0,20170308,33.98
108499,K2870027322.0,20170308,33.90
108483,K803759149.0,20170308,33.84
108479,K803759149.0,20170308,32.44
108373,K1718957892.0,20170308,32.20
263608,K4233602516.0,20170308,32.17
236306,K4144732744.0,20170308,31.98
263636,K1313810615.0,20170308,31.79
108390,K2700585658.0,20170308,31.75
108389,K79917824.0,20170308,31.75
108374,K2701166717.0,20170308,31.59
108433,K1723411494.0,20170308,31.50
108425,K270695369.0,20170308,31.35
199857,K411251518.0,20170308,31.32
108484,K3938480381.0,20170308,31.24
263630,K3403847235.0,20170308,30.81
108470,K3002778171.0,20170308,30.09
108477,K1867232390.0,20170308,30.09
209620,K1519702047.0,20170308,29.90
108412,K1274768964.0,20170308,28.88
199865,K3576542674.0,20170308,28.48
108495,K2972410513.0,20170308,28.00
147322,K760958879.0,20170308,27.80
263645,K1293648284.0,20170308,27.79
147319,K29915020.0,20170308,26.99
108395,K3887495813.0,20170308,25.50
108385,K4159392960.0,20170308,25.50
236311,K4041410669.0,20170308,23.85
209618,K3808252837.0,20170308,22.89
108455,K1257829562.0,20170308,20.90
108441,K257295162.0,20170308,20.00
108450,K1194043551.0,20170308,18.28
236308,K1219903494.0,20170308,17.88
236299,K2254259696.0,20170308,16.99
108507,K858779587.0,20170308,16.00
236316,K2007346469.0,20170308,14.99
236304,K4023904651.0,20170308,14.99
108437,K2250929691.0,20170308,14.87
236295,K2526722072.0,20170308,13.53
269207,K261943642.0,20170308,11.99
126586,K3216658359.0,20170308,11.90
108456,K3316971912.0,20170308,10.00
269215,K1125319368.0,20170308,8.00
269210,K418153308.0,20170308,7.90
269209,K1257829562.0,20170308,6.90
269219,K2665180460.0,20170308,5.90
279003,K4224177720.0,20170309,199759.37
278995,K3519777323.0,20170309,162232.51
281876,K3929324291.0,20170309,182.92
108646,K224420904.0,20170309,144.99
108604,K3388987341.0,20170309,123.09
199926,K1505223573.0,20170309,117.14
199911,K3280271785.0,20170309,111.94
199924,K85297205.0,20170309,102.00
281871,K269564626.0,20170309,94.31
108521,K2736496598.0,20170309,92.85
108607,K744780786.0,20170309,88.00
108582,K1490843488.0,20170309,86.86
199913,K2012398217.0,20170309,83.89
108538,K3685572598.0,20170309,80.34
108523,K1958428981.0,20170309,75.92
263669,K3688978322.0,20170309,71.40
281872,K2974386404.0,20170309,69.56
236323,K2555044992.0,20170309,69.30
108643,K1527633081.0,20170309,68.60
108576,K953397654.0,20170309,68.40
108589,K3506268586.0,20170309,67.88
108566,K3394959607.0,20170309,65.51
312338,K0312338.0,20170309,64.89
312339,K0312339.0,20170309,64.89
108659,K2949763371.0,20170309,63.66
108516,K2316658850.0,20170309,62.14
236322,K1178173375.0,20170309,60.29
108546,K947495812.0,20170309,59.94
199917,K3771869164.0,20170309,59.50
108564,K1831934709.0,20170309,59.50
108559,K2303363009.0,20170309,59.42
199923,K3674236742.0,20170309,59.42
199925,K3168939885.0,20170309,59.42
199920,K2716285392.0,20170309,59.42
263694,K2923546476.0,20170309,59.26
236332,K4137361368.0,20170309,59.00
108636,K2431316904.0,20170309,57.90
108649,K1781595151.0,20170309,55.70
263653,K1815155511.0,20170309,54.90
108562,K734499801.0,20170309,53.98
281877,K3579977728.0,20170309,53.23
263658,K1379467722.0,20170309,52.28
263681,K1544779607.0,20170309,51.59
108541,K1569871684.0,20170309,51.00
199916,K316287222.0,20170309,51.00
263651,K2393816960.0,20170309,51.00
263662,K35222211.0,20170309,51.00
263679,K2487328270.0,20170309,51.00
263652,K1399454180.0,20170309,51.00
263648,K582532011.0,20170309,50.92
263656,K1522144133.0,20170309,50.92
263666,K2370275302.0,20170309,50.80
108542,K2920387279.0,20170309,50.65
108623,K855308052.0,20170309,49.99
108565,K2837923458.0,20170309,49.54
209625,K661174982.0,20170309,48.89
108529,K2835655326.0,20170309,47.88
108606,K2079238463.0,20170309,47.58
108598,K4134531716.0,20170309,46.83
263663,K685203884.0,20170309,46.72
263654,K3661698339.0,20170309,46.67
199921,K1471400013.0,20170309,45.90
108551,K3774935830.0,20170309,45.54
199940,K3195465479.0,20170309,44.70
108661,K70224813.0,20170309,44.69
263688,K4159803116.0,20170309,44.47
108549,K4040595179.0,20170309,43.47
312337,K0312337.0,20170309,43.26
199910,K1298536925.0,20170309,42.91
263687,K5097064.0,20170309,40.64
108536,K2457063546.0,20170309,39.94
199919,K2550275451.0,20170309,39.01
147325,K1251076142.0,20170309,38.89
108588,K2049983350.0,20170309,38.25
263649,K509252579.0,20170309,38.25
263650,K2536033744.0,20170309,38.25
108554,K3312042765.0,20170309,37.42
108533,K85411969.0,20170309,35.80
199933,K70397082.0,20170309,35.69
108647,K3429689084.0,20170309,34.90
263673,K3214511927.0,20170309,34.20
108561,K2363921193.0,20170309,34.16
108560,K1694526683.0,20170309,34.16
126587,K389177070.0,20170309,34.00
236330,K2075725345.0,20170309,33.98
199934,K3372332421.0,20170309,31.61
209631,K232197562.0,20170309,31.30
108615,K3473456535.0,20170309,30.90
108573,K700831578.0,20170309,30.60
108634,K3620815382.0,20170309,29.80
108611,K3631090253.0,20170309,29.79
199939,K687912173.0,20170309,28.00
108624,K2085291146.0,20170309,27.62
108586,K1963188603.0,20170309,27.20
236333,K2402804890.0,20170309,26.79
108603,K1521158979.0,20170309,25.50
108550,K758603560.0,20170309,25.50
263665,K2923546476.0,20170309,25.50
108630,K2340253530.0,20170309,25.50
108656,K3249135108.0,20170309,24.99
236336,K3835721961.0,20170309,24.89
209624,K3413406023.0,20170309,23.79
126588,K1197475770.0,20170309,22.70
199935,K2987316435.0,20170309,22.08
209622,K282659079.0,20170309,19.79
108653,K622995099.0,20170309,18.50
108640,K1749874619.0,20170309,18.45
108610,K2958888446.0,20170309,18.00
263702,K3402598501.0,20170309,17.91
108666,K3119658544.0,20170309,16.99
263693,K2857875219.0,20170309,16.00
108621,K2311100832.0,20170309,14.99
269222,K2546984411.0,20170309,14.70
269213,K2546984411.0,20170309,11.70
108664,K3765723673.0,20170309,11.00
269220,K3337970733.0,20170309,8.90
269221,K2213629246.0,20170309,6.90
269217,K2204654167.0,20170309,3.90
108675,K2712170181.0,20170310,305.06
236348,K2989533851.0,20170310,117.13
199942,K2987401340.0,20170310,95.32
108676,K431790431.0,20170310,70.00
199948,K2450988642.0,20170310,52.59
108686,K4129990025.0,20170310,52.00
263712,K443801072.0,20170310,49.90
312344,K0312344.0,20170310,49.05
